baseMean log2FoldChange lfcSE stat pvalue padj Ascl1_motif
Olfr681 0 NA NA NA NA NA 0
Olfr683 0 NA NA NA NA NA 0
Olfr684 0 NA NA NA NA NA 0
Olfr685 0 NA NA NA NA NA 0
Olfr686 0 NA NA NA NA NA 0
Olfr688 0 NA NA NA NA NA 0
Olfr689 0 NA NA NA NA NA 0
Olfr69 0 NA NA NA NA NA 0
Olfr690 0 NA NA NA NA NA 0
Olfr691 0 NA NA NA NA NA 0
Olfr692 0 NA NA NA NA NA 0
Olfr693 0 NA NA NA NA NA 0
Olfr694 0 NA NA NA NA NA 0
Olfr695 0 NA NA NA NA NA 0
Olfr697 0 NA NA NA NA NA 0
Olfr698 0 NA NA NA NA NA 0
Olfr699 0 NA NA NA NA NA 0
Olfr70 0 NA NA NA NA NA 0
Olfr700 0 NA NA NA NA NA 0
Olfr701 0 NA NA NA NA NA 0
Olfr702 0 NA NA NA NA NA 0
Olfr703 0 NA NA NA NA NA 0
Olfr704 0 NA NA NA NA NA 0
Olfr705 0 NA NA NA NA NA 0
Olfr706 0 NA NA NA NA NA 0
Olfr707 0 NA NA NA NA NA 0
Olfr71 0 NA NA NA NA NA 0
Olfr710 0 NA NA NA NA NA 0
Olfr711 0 NA NA NA NA NA 0
Olfr713 0 NA NA NA NA NA 0
Olfr714 0 NA NA NA NA NA 0
Olfr715 0 NA NA NA NA NA 0
Olfr716 0 NA NA NA NA NA 0
Olfr720 0 NA NA NA NA NA 0
Olfr722 0 NA NA NA NA NA 0
Olfr723 0 NA NA NA NA NA 0
Olfr724 0 NA NA NA NA NA 0
Olfr725 0 NA NA NA NA NA 0
Olfr726 0 NA NA NA NA NA 0
Olfr727 0 NA NA NA NA NA 0
Olfr728 0 NA NA NA NA NA 0
Olfr729 0 NA NA NA NA NA 0
Olfr73 0 NA NA NA NA NA 0
Olfr730 0 NA NA NA NA NA 0
Olfr731 0 NA NA NA NA NA 0
Olfr732 0 NA NA NA NA NA 0
Olfr733 0 NA NA NA NA NA 0
Olfr734 0 NA NA NA NA NA 0
Olfr735 0 NA NA NA NA NA 0
Olfr736 0 NA NA NA NA NA 0
Olfr738 0 NA NA NA NA NA 0
Olfr739 0 NA NA NA NA NA 0
Olfr74 0 NA NA NA NA NA 0
Olfr740 0 NA NA NA NA NA 0
Olfr741 0 NA NA NA NA NA 0
Olfr742 0 NA NA NA NA NA 0
Olfr743 0 NA NA NA NA NA 0
Olfr744 0 NA NA NA NA NA 0
Olfr745 0 NA NA NA NA NA 0
Olfr746 0 NA NA NA NA NA 0
Olfr747 0 NA NA NA NA NA 0
Olfr748 0 NA NA NA NA NA 0
Olfr749 0 NA NA NA NA NA 0
Olfr75-ps1 0 NA NA NA NA NA 0
Olfr750 0 NA NA NA NA NA 0
Olfr76 0 NA NA NA NA NA 0
Olfr761 0 NA NA NA NA NA 0
Olfr763 0 NA NA NA NA NA 0
Olfr765 0 NA NA NA NA NA 0
Olfr767 0 NA NA NA NA NA 0
Olfr768 0 NA NA NA NA NA 0
Olfr769 0 NA NA NA NA NA 0
Olfr77 0 NA NA NA NA NA 0
Olfr770 0 NA NA NA NA NA 0
Olfr771 0 NA NA NA NA NA 0
Olfr772 0 NA NA NA NA NA 0
Olfr773 0 NA NA NA NA NA 0
Olfr774 0 NA NA NA NA NA 0
Olfr775 0 NA NA NA NA NA 0
Olfr776 0 NA NA NA NA NA 0
Olfr777 0 NA NA NA NA NA 0
Olfr78 0 NA NA NA NA NA 0
Olfr780 0 NA NA NA NA NA 0
Olfr781 0 NA NA NA NA NA 0
Olfr782 0 NA NA NA NA NA 0
Olfr784 0 NA NA NA NA NA 0
Olfr785 0 NA NA NA NA NA 0
Olfr786 0 NA NA NA NA NA 0
Olfr787 0 NA NA NA NA NA 0
Olfr788 0 NA NA NA NA NA 0
Olfr789 0 NA NA NA NA NA 0
Olfr790 0 NA NA NA NA NA 0
Olfr791 0 NA NA NA NA NA 0
Olfr792 0 NA NA NA NA NA 0
Olfr794 0 NA NA NA NA NA 0
Olfr796 0 NA NA NA NA NA 0
Olfr798 0 NA NA NA NA NA 0
Olfr799 0 NA NA NA NA NA 0
Olfr8 0 NA NA NA NA NA 0
Olfr800 0 NA NA NA NA NA 0
Olfr801 0 NA NA NA NA NA 0
Olfr802 0 NA NA NA NA NA 0
Olfr803 0 NA NA NA NA NA 0
Olfr804 0 NA NA NA NA NA 0
Olfr805 0 NA NA NA NA NA 0
Olfr806 0 NA NA NA NA NA 0
Olfr807 0 NA NA NA NA NA 0
Olfr808 0 NA NA NA NA NA 0
Olfr809 0 NA NA NA NA NA 0
Olfr810 0 NA NA NA NA NA 0
Olfr811 0 NA NA NA NA NA 0
Olfr812 0 NA NA NA NA NA 0
Olfr813 0 NA NA NA NA NA 0
Olfr814 0 NA NA NA NA NA 0
Olfr815 0 NA NA NA NA NA 0
Olfr816 0 NA NA NA NA NA 0
Olfr818 0 NA NA NA NA NA 0
Olfr819 0 NA NA NA NA NA 0
Olfr820 0 NA NA NA NA NA 0
Olfr821 0 NA NA NA NA NA 0
Olfr822 0 NA NA NA NA NA 0
Olfr823 0 NA NA NA NA NA 0
Olfr824 0 NA NA NA NA NA 0
Olfr825 0 NA NA NA NA NA 0
Olfr826 0 NA NA NA NA NA 0
Olfr827 0 NA NA NA NA NA 0
Olfr828 0 NA NA NA NA NA 0
Olfr829 0 NA NA NA NA NA 0
Olfr830 0 NA NA NA NA NA 0
Olfr832 0 NA NA NA NA NA 0
Olfr834 0 NA NA NA NA NA 0
Olfr835 0 NA NA NA NA NA 0
Olfr836 0 NA NA NA NA NA 0
Olfr837 0 NA NA NA NA NA 0
Olfr843 0 NA NA NA NA NA 0
Olfr845 0 NA NA NA NA NA 0
Olfr846 0 NA NA NA NA NA 0
Olfr847 0 NA NA NA NA NA 0
Olfr849 0 NA NA NA NA NA 0
Olfr850 0 NA NA NA NA NA 0
Olfr851 0 NA NA NA NA NA 0
Olfr853 0 NA NA NA NA NA 0
Olfr854 0 NA NA NA NA NA 0
Olfr855 0 NA NA NA NA NA 0
Olfr856-ps1 0 NA NA NA NA NA 0
Olfr857 0 NA NA NA NA NA 0
Olfr859 0 NA NA NA NA NA 0
Olfr860 0 NA NA NA NA NA 0
Olfr862 0 NA NA NA NA NA 0
Olfr866 0 NA NA NA NA NA 0
Olfr867 0 NA NA NA NA NA 0
Olfr868 0 NA NA NA NA NA 0
Olfr869 0 NA NA NA NA NA 0
Olfr870 0 NA NA NA NA NA 0
Olfr871 0 NA NA NA NA NA 0
Olfr872 0 NA NA NA NA NA 0
Olfr873 0 NA NA NA NA NA 0
Olfr874 0 NA NA NA NA NA 0
Olfr875 0 NA NA NA NA NA 0
Olfr876 0 NA NA NA NA NA 0
Olfr877 0 NA NA NA NA NA 0
Olfr878 0 NA NA NA NA NA 0
Olfr881 0 NA NA NA NA NA 0
Olfr883 0 NA NA NA NA NA 0
Olfr884 0 NA NA NA NA NA 0
Olfr885 0 NA NA NA NA NA 0
Olfr887 0 NA NA NA NA NA 0
Olfr888 0 NA NA NA NA NA 0
Olfr889 0 NA NA NA NA NA 0
Olfr890 0 NA NA NA NA NA 0
Olfr891 0 NA NA NA NA NA 0
Olfr893 0 NA NA NA NA NA 0
Olfr894 0 NA NA NA NA NA 0
Olfr895 0 NA NA NA NA NA 0
Olfr898 0 NA NA NA NA NA 0
Olfr899 0 NA NA NA NA NA 0
Olfr9 0 NA NA NA NA NA 0
Olfr90 0 NA NA NA NA NA 0
Olfr900 0 NA NA NA NA NA 0
Olfr901 0 NA NA NA NA NA 0
Olfr902 0 NA NA NA NA NA 0
Olfr904 0 NA NA NA NA NA 0
Olfr905 0 NA NA NA NA NA 0
Olfr906 0 NA NA NA NA NA 0
Olfr907 0 NA NA NA NA NA 0
Olfr908 0 NA NA NA NA NA 0
Olfr91 0 NA NA NA NA NA 0
Olfr910 0 NA NA NA NA NA 0
Olfr911-ps1 0 NA NA NA NA NA 0
Olfr912 0 NA NA NA NA NA 0
Olfr913 0 NA NA NA NA NA 0
Olfr914 0 NA NA NA NA NA 0
Olfr915 0 NA NA NA NA NA 0
Olfr916 0 NA NA NA NA NA 0
Olfr917 0 NA NA NA NA NA 0
Olfr918 0 NA NA NA NA NA 0
Olfr919 0 NA NA NA NA NA 0
Olfr92 0 NA NA NA NA NA 0
Olfr920 0 NA NA NA NA NA 0
Olfr921 0 NA NA NA NA NA 0
Olfr922 0 NA NA NA NA NA 0
Olfr923 0 NA NA NA NA NA 0
Olfr924 0 NA NA NA NA NA 0
Olfr926 0 NA NA NA NA NA 0
Olfr93 0 NA NA NA NA NA 0
Olfr930 0 NA NA NA NA NA 0
Olfr933 0 NA NA NA NA NA 0
Olfr934 0 NA NA NA NA NA 0
Olfr935 0 NA NA NA NA NA 0
Olfr936 0 NA NA NA NA NA 0
Olfr937 0 NA NA NA NA NA 0
Olfr938 0 NA NA NA NA NA 0
Olfr94 0 NA NA NA NA NA 0
Olfr943 0 NA NA NA NA NA 0
Olfr944 0 NA NA NA NA NA 0
Olfr945 0 NA NA NA NA NA 0
Olfr947-ps1 0 NA NA NA NA NA 0
Olfr948 0 NA NA NA NA NA 0
Olfr95 0 NA NA NA NA NA 0
Olfr951 0 NA NA NA NA NA 0
Olfr952 0 NA NA NA NA NA 0
Olfr954 0 NA NA NA NA NA 0
Olfr955 0 NA NA NA NA NA 0
Olfr957 0 NA NA NA NA NA 0
Olfr958 0 NA NA NA NA NA 0
Olfr959 0 NA NA NA NA NA 0
Olfr96 0 NA NA NA NA NA 0
Olfr960 0 NA NA NA NA NA 0
Olfr961 0 NA NA NA NA NA 0
Olfr963 0 NA NA NA NA NA 0
Olfr965 0 NA NA NA NA NA 0
Olfr967 0 NA NA NA NA NA 0
Olfr968 0 NA NA NA NA NA 0
Olfr969 0 NA NA NA NA NA 0
Olfr97 0 NA NA NA NA NA 0
Olfr970 0 NA NA NA NA NA 0
Olfr971 0 NA NA NA NA NA 0
Olfr972 0 NA NA NA NA NA 0
Olfr974 0 NA NA NA NA NA 0
Olfr975 0 NA NA NA NA NA 0
Olfr976 0 NA NA NA NA NA 0
Olfr978 0 NA NA NA NA NA 0
Olfr979 0 NA NA NA NA NA 0
Olfr98 0 NA NA NA NA NA 0
Olfr980 0 NA NA NA NA NA 0
Olfr981 0 NA NA NA NA NA 0
Olfr982 0 NA NA NA NA NA 0
Olfr983 0 NA NA NA NA NA 0
Olfr984 0 NA NA NA NA NA 0
Olfr985 1.3953363580026 -1.80060931039521 1.99798470373643 -0.901212760552119 0.367475207553859 NA 0
Olfr986 0.0529531242449267 0 5.26764854491342 0 1 NA 0
Olfr987 0 NA NA NA NA NA 0
Olfr988 0 NA NA NA NA NA 0
Olfr99 0 NA NA NA NA NA 0
Olfr992 0 NA NA NA NA NA 0
Olfr993 0 NA NA NA NA NA 0
Olfr994 0 NA NA NA NA NA 0
Olfr995 0 NA NA NA NA NA 0
Olfr996 0 NA NA NA NA NA 0
Olfr998 0 NA NA NA NA NA 0
Olig1 0 NA NA NA NA NA 0
Olig2 0 NA NA NA NA NA 0
Olig3 0 NA NA NA NA NA 0
Olr1 0 NA NA NA NA NA 0
Oma1 11.663772608267 0.0222799862153414 0.477224356600709 0.0466866074775453 0.962763004391813 0.989792882404392 0
Omd 0 NA NA NA NA NA 0
Omg 0 NA NA NA NA NA 0
Omp 0.378635161279875 0 5.26764854483754 0 1 NA 0
Omt2a 0 NA NA NA NA NA 0
Omt2b 0 NA NA NA NA NA 0
Onecut1 0 NA NA NA NA NA 0
Onecut2 0 NA NA NA NA NA 0
Onecut3 0 NA NA NA NA NA 0
Ooep 44.4945217329482 -2.01198180439585 0.310573670232671 -6.47827551797466 9.27768300096438e-11 5.95731785935164e-09 0
Oog1 0 NA NA NA NA NA 0
Oog2 0 NA NA NA NA NA 0
Oog3 0 NA NA NA NA NA 0
Oog4 0 NA NA NA NA NA 0
Oosp1 0 NA NA NA NA NA 0
Oosp2 0 NA NA NA NA NA 0
Oosp3 0 NA NA NA NA NA 0
Opa1 17.7593943387542 0.134110108668757 0.360173350547192 0.372348782787542 0.709633182075631 0.920303132286987 0
Opa3 13.6558071869119 0.443758147892729 0.427665606389346 1.03762879516837 0.29944290666567 0.648070359121191 0
Opalin 0 NA NA NA NA NA 0
Opcml 0 NA NA NA NA NA 0
Ophn1 1.15164850916624 0.680857076381403 1.70317139920631 0.399758401707949 0.689334472250051 NA 0
Oplah 1.88603832373646 0.412194764380566 1.49555092107615 0.275613995198481 0.782844559260066 NA 0
Opn1mw 0 NA NA NA NA NA 0
Opn1sw 0 NA NA NA NA NA 0
Opn3 1.10230925916121 1.41038790195787 1.98261342586277 0.711378165586726 0.476849925611347 NA 0
Opn4 0 NA NA NA NA NA 0
Opn5 0 NA NA NA NA NA 0
Oprd1 0.260484986082342 0.301435198598454 5.17051214954216 0.0582989053850585 0.953510539410171 NA 0
Oprk1 0 NA NA NA NA NA 0
Oprl1 0 NA NA NA NA NA 0
Oprm1 0 NA NA NA NA NA 0
Optc 0.143943098160321 2.12414479781692 5.20140972996046 0.408378671955357 0.682995689207928 NA 0
Optn 5.71108716418539 1.05405414362565 0.707552946580979 1.48971769352248 0.136298480325012 0.413704907990499 1
Orai1 6.16887471331739 0.792491262742458 0.705213345925408 1.12376101121927 0.261114425789946 0.600296804248886 0
Orai2 0.704945119578937 -0.319595938391891 2.60411133746279 -0.122727447860688 0.902322927917255 NA 0
Orai3 13.0544640939923 0.143246523538634 0.426220470909769 0.336085508124173 0.73680638630676 0.931206006707185 0
Oraov1 2.69002665227201 0.0956700821352951 1.0356405921188 0.092377686683336 0.926397967059964 NA 0
Orc1 37.440066031727 -0.459299218673505 0.253068491539948 -1.81492060065882 0.0695361121989497 0.258592747322216 0
Orc2 97.6652492332702 -0.397367312334863 0.154226039336398 -2.57652543010668 0.00997988641759928 0.0588974785473594 0
Orc3 15.3266553973148 -0.164201480116472 0.395238809092889 -0.415448777647444 0.677813405191972 0.905957837098695 0
Orc4 17.5640329917833 -0.293140416313382 0.366213636222645 -0.800462864619174 0.423442670881407 0.756159473775297 0
Orc5 53.5592277410064 -0.509380468224831 0.198080707404808 -2.57158041738934 0.010123550091226 0.0595142035666016 0
Orc6 96.9956999834004 -0.317927614893741 0.153556329045211 -2.07042989937676 0.0384121043201624 0.168453894261961 0
Orm1 0 NA NA NA NA NA 0
Orm2 0 NA NA NA NA NA 0
Orm3 0 NA NA NA NA NA 0
Ormdl1 27.7380169820623 -0.469491493652691 0.281194117546823 -1.66963483357547 0.0949916341592375 0.322462293471306 0
Ormdl2 18.7972182865205 -0.73526007033724 0.351721761708941 -2.09045942100588 0.0365765499319794 0.162764754650946 0
Ormdl3 8.69009170065356 0.0536408601148367 0.559696006101491 0.0958392761964964 0.923648223023192 0.982134069282739 0
Os9 4.12509727453172 0.469966919638436 0.82377706931116 0.570502551171303 0.568336892280312 0.849640351659024 0
Osbp 5.57424358619808 0.440281892589556 0.718541529504509 0.612743835270267 0.540045733044455 0.833046353222693 0
Osbp2 0.174270828779731 0 5.26764854487539 0 1 NA 0
Osbpl10 5.92919821196347 0.682573129115685 0.749326977889558 0.910914926669421 0.362340200215923 0.706547892551066 0
Osbpl11 10.3785480459293 0.461738877710122 0.502082006760036 0.919648327351441 0.357756563448439 0.70287100743867 0
Osbpl1a 17.4899087505279 0.142376089265107 0.386987925351353 0.367908350462979 0.712941573519109 0.921242559723079 0
Osbpl2 8.8161821605741 -0.188944846456464 0.586039216623787 -0.322409902096636 0.747142183626119 0.935646536231693 0
Osbpl3 2.25104231390706 0.265680075636402 1.19780035026296 0.221806643801762 0.824464407276935 NA 0
Osbpl5 1.83431123060947 1.52920111223862 1.37164388180366 1.1148674466639 0.264907228475458 NA 0
Osbpl6 0 NA NA NA NA NA 0
Osbpl7 4.43041042226723 0.596771171770263 0.835199330207497 0.714525443431571 0.474902328797036 0.793156876948659 0
Osbpl8 4.37581793886413 0.819563410502729 0.809466684320501 1.01247330665709 0.311311803414166 0.659665587620349 0
Osbpl9 22.5800086279986 0.264854965199256 0.311818605322384 0.84938794760315 0.395665457386262 0.735360301762727 0
Oscar 0 NA NA NA NA NA 0
Oscp1 0.953267290682678 -0.319547235354889 1.96971995230883 -0.16222978042149 0.871124909037622 NA 0
Oser1 50.4636104404696 -0.203507311869491 0.195537607584805 -1.04075791037399 0.29798791881517 0.645534294073822 0
Osgep 34.6721732700942 -0.507717959072686 0.283855086744919 -1.78865196637796 0.0736708831799102 0.268799965119816 0
Osgepl1 16.160982233657 -0.227886568162919 0.395106683617802 -0.576772243071848 0.564093322554404 0.849306954268668 0
Osgin1 0.143943098160321 2.12414479781692 5.20140972996046 0.408378671955357 0.682995689207928 NA 0
Osgin2 8.00818727113948 -0.0239596840396244 0.582862636772194 -0.041106913581405 0.967210663023018 0.991013240301593 0
Osm 0 NA NA NA NA NA 0
Osmr 0 NA NA NA NA NA 0
Osr1 0 NA NA NA NA NA 0
Osr2 0.533856879830301 2.12416572605573 4.0060173951424 0.530243759957569 0.595942934290139 NA 0
Ost4 317.345584938426 -0.341958588880812 0.156188560033626 -2.18939587385396 0.0285680793010913 0.133924805690154 0
Ostc 167.023932075037 -0.519530732242371 0.163628939664935 -3.17505407849138 0.0014980857920646 0.0126820131767023 0
Ostf1 29.8672215786067 0.0775272093832185 0.281266876913961 0.275635760007866 0.782827840715977 0.946069908374847 0
Ostm1 6.46018842482217 0.452488931840125 0.647822314879154 0.698476914807316 0.48487898999704 0.79735512145141 0
Ostn 0 NA NA NA NA NA 0
Otc 0 NA NA NA NA NA 0
Otoa 0 NA NA NA NA NA 0
Otof 0 NA NA NA NA NA 0
Otog 0 NA NA NA NA NA 0
Otogl 0 NA NA NA NA NA 0
Otol1 0 NA NA NA NA NA 0
Otop1 0.319931814697727 -1.28117386269781 5.26764854485775 -0.243215516712573 0.807838447109534 NA 0
Otop2 0 NA NA NA NA NA 0
Otop3 0 NA NA NA NA NA 0
Otor 0 NA NA NA NA NA 0
Otos 0 NA NA NA NA NA 0
Otp 0 NA NA NA NA NA 0
Ott 0 NA NA NA NA NA 0
Otub1 92.6840416485804 -0.10678023586999 0.153210143880848 -0.696952781096744 0.485832344730091 0.797447222187034 0
Otub2 2.56006466020436 -0.143962567584835 1.09810316062711 -0.131101132158311 0.895695305561189 NA 0
Otud1 2.80009666725066 0.412640066431978 1.08564902934229 0.38008606398512 0.703881530232514 NA 0
Otud3 8.22040315927281 0.113686755064161 0.592871805370357 0.191756049173468 0.847933299669165 0.961355328140441 0
Otud4 66.1400493203599 0.329943435581571 0.186590801766422 1.76827277903334 0.0770153123291846 0.277340291397119 0
Otud5 32.7030325212565 0.189017997519062 0.246311713511419 0.767393457763021 0.442847617096877 0.771665773545582 0
Otud6a 0.663027285601694 -2.14796629680121 3.07307782707214 -0.698962544286643 0.484575438899572 NA 0
Otud6b 46.274443388859 0.158802694948052 0.209551390941091 0.757822194521701 0.448557433667025 0.77593372797874 0
Otud7a 0.323587590135864 -0.319735673036795 5.13429003640718 -0.0622745639162482 0.95034418420578 NA 0
Otud7b 8.03421363271423 0.578080347333715 0.560094401615528 1.03211234689422 0.302019490464477 0.651012665861634 0
Otulin 19.7016627621882 0.0447026673422553 0.340937882362705 0.131116750747864 0.895682950377427 0.977340054173635 0
Otx1 0.143943098160321 2.12414479781692 5.20140972996046 0.408378671955357 0.682995689207928 NA 0
Otx2 53.0237489701423 0.209930109106402 0.181514095695526 1.15654989934524 0.247456301475029 0.582230843679133 0
Otx2os1 0 NA NA NA NA NA 0
Ovca2 7.57027408153678 0.166238246873878 0.59775686004565 0.278103453068163 0.780932945098136 0.945247125103519 0
Ovch2 0 NA NA NA NA NA 0
Ovgp1 0 NA NA NA NA NA 0
Ovol1 1.43717902530801 -0.319514693335865 1.7048422778215 -0.187415984160219 0.851334491095937 NA 0
Ovol2 6.40434857297872 -0.0795495193299804 0.633950318026987 -0.125482261098249 0.900141767626855 0.977340054173635 0
Ovol3 0 NA NA NA NA NA 0
Oxa1l 36.9219878294087 0.144331018305138 0.237653168348249 0.607317879699546 0.54363997489728 0.835503730482983 0
Oxct1 33.5548833219688 0.451289081988372 0.242946729738347 1.85756392964997 0.0632309647866685 0.24244740829472 0
Oxct2a 0.04516668528702 0.642240212980659 5.26764854491342 0.121921614075947 0.902961097769562 NA 0
Oxct2b 0.362797847415014 2.12419393107521 5.20140745943355 0.408388296368256 0.682988624420038 NA 0
Oxgr1 0 NA NA NA NA NA 0
Oxld1 2.58309061626885 -0.900788585807424 1.27596567814628 -0.705966156641521 0.480209184185058 NA 0
Oxnad1 16.497225151222 -0.353294822967243 0.402472774443024 -0.877810489060191 0.380046571286793 0.722682927422936 0
Oxr1 18.19810738081 0.0379602314670735 0.351724078505718 0.107926166523332 0.914054260468457 0.979832963732679 0
Oxsm 1.95493347953489 0.265496616767181 1.37984330151897 0.192410700892569 0.847420510909247 NA 0
Oxsr1 37.9584504833081 -0.0269742888134404 0.235826063789624 -0.114382135629859 0.908934874748736 0.979051174005785 0
Oxt 0 NA NA NA NA NA 0
Oxtr 0 NA NA NA NA NA 0
P2rx1 0 NA NA NA NA NA 0
P2rx2 0.0577366236684357 0 5.26764854491342 0 1 NA 0
P2rx3 0 NA NA NA NA NA 0
P2rx4 2.97503311625098 0.417211528967612 0.980097118624797 0.425683864424593 0.670338221173122 NA 0
P2rx5 0.104702451350388 0.642253557191378 5.26764854491342 0.121924147314565 0.902959091504886 NA 0
P2rx6 0 NA NA NA NA NA 0
P2rx7 0.898715060364661 -2.76279342634398 2.40380835134241 -1.14934013970003 0.250415752734808 NA 0
P2ry1 0 NA NA NA NA NA 0
P2ry10 0 NA NA NA NA NA 0
P2ry12 0 NA NA NA NA NA 0
P2ry13 0 NA NA NA NA NA 0
P2ry14 0 NA NA NA NA NA 0
P2ry2 1.96198723584812 0.363331554449089 1.30973881502185 0.277407640578345 0.781467115434312 NA 0
P2ry4 0 NA NA NA NA NA 0
P2ry6 0.432908223136157 -1.28114344229716 5.26764854485945 -0.243209741763692 0.807842920568201 NA 0
P3h1 9.76570851480298 0.0238522117244926 0.524813956532792 0.0454488898924742 0.963749512722614 0.990472053314337 0
P3h2 0.561889005131445 1.08934079816848 5.09200548015719 0.213931584012131 0.830600409875805 NA 0
P3h3 1.00770541100591 -0.319537316322213 1.87222901946366 -0.170672130920047 0.864481577571306 NA 0
P3h4 13.2086608193014 -0.53388697568289 0.491503262452374 -1.08623282177018 0.277375999614153 0.619273840470579 0
P4ha1 4.4299067205534 0.162028616566411 0.765838894258059 0.211570106691151 0.832442432777976 0.959086442010309 0
P4ha2 4.9949877056136 0.575512661938559 0.731868750700593 0.786360479782257 0.431656329525484 0.762657513942104 0
P4ha3 0 NA NA NA NA NA 0
P4hb 323.926258863585 -0.141524106612749 0.114118947829711 -1.2401455613132 0.214921559581019 0.538662666371559 0
P4htm 1.70738482812077 -0.314657971426899 1.45931429075135 -0.21562042763584 0.829283631385397 NA 0
Pa2g4 455.277486457897 -0.195780338929713 0.149733890950161 -1.30752188223626 0.191035528141396 0.501688348385153 0
Pabpc1 1390.83083793801 0.0239030982126212 0.104006792553446 0.229822472415329 0.818229721614278 0.955074704185017 0
Pabpc1l 0 NA NA NA NA NA 0
Pabpc2 0 NA NA NA NA NA 0
Pabpc4 281.122270573958 -0.120456260591515 0.0957288156775609 -1.25830722691945 0.208280668544092 0.528115443766693 0
Pabpc4l 0.143943098160321 2.12414479781692 5.20140972996046 0.408378671955357 0.682995689207928 NA 0
Pabpc5 0 NA NA NA NA NA 0
Pabpc6 0 NA NA NA NA NA 0
Pabpn1 283.961859220078 -0.230804272287219 0.107358331416605 -2.14984965993538 0.0315671086158781 0.144783147062161 0
Pabpn1l 0 NA NA NA NA NA 0
Pacrg 0.0495847813250606 0.64224021298066 5.26764854491342 0.121921614075947 0.902961097769562 NA 0
Pacrgl 13.1459924457604 -0.681020313013526 0.43865072541987 -1.55253433665626 0.120534423413386 0.380361456359995 0
Pacs1 10.4320634822175 0.957750559797821 0.485423499357475 1.97302059143312 0.0484932163680188 0.200254142592208 0
Pacs2 12.2346241656793 0.48220249697975 0.434766339749238 1.10910724426797 0.267383920127631 0.609501645930934 0
Pacsin1 3.46485800677728 -0.605253686199914 0.947922384023321 -0.638505532099581 0.523144654053931 NA 0
Pacsin2 39.6584507295957 0.495966007098134 0.220870360530006 2.24550730078949 0.0247355840794396 0.119585925575997 0
Pacsin3 11.5034741814565 0.562747337724784 0.452523724750143 1.24357532422306 0.213655902562271 0.536966515866259 0
Padi1 0 NA NA NA NA NA 0
Padi2 9.60285517577771 -0.139043612841723 0.514873624560458 -0.270053866053876 0.787118813386017 0.947174052259666 0
Padi3 3.01284462444285 -0.835823606407871 1.04262038507857 -0.801656689596455 0.422751575435916 NA 0
Padi4 2.18982307609381 -2.49637327067765 1.50057994577373 -1.66360564640925 0.0961912627857138 NA 0
Padi6 0.585781712389197 -2.76322654079267 3.8716293507264 -0.713711538599175 0.475405569942608 NA 0
Paf1 59.6831775430188 0.141886788819909 0.242226109276816 0.585761746508345 0.558035633579141 0.845716218627948 0
Pafah1b1 48.6784657964991 0.381503348084512 0.199053743628822 1.91658464256721 0.0552907205891692 0.220534029016643 0
Pafah1b2 18.0743517038834 0.145259109600183 0.334194964901042 0.434653794509427 0.663813741633277 0.89959778358986 0
Pafah1b3 70.1970392244129 -0.348975979517465 0.171335768316189 -2.03679583631045 0.0416705057382262 0.178716684534876 0
Pafah2 7.61208493654315 0.463531598719521 0.602177383363327 0.769759229631923 0.441442728380551 0.77034924351653 0
Pag1 0.143943098160321 2.12414479781692 5.20140972996046 0.408378671955357 0.682995689207928 NA 0
Pagr1a 39.8348571208011 -0.238246707908889 0.23156044214552 -1.0288748186064 0.303538502773404 0.65290494651755 0
Pah 0 NA NA NA NA NA 0
Paics 463.320159112033 -0.27988765888441 0.113635790336927 -2.46302382422431 0.0137770761017008 0.0760407868615667 0
Paip1 11.3344062117656 0.265298697618769 0.455529294372343 0.582396567896505 0.560299592796225 0.846670813244279 0
Paip2 186.976447664548 -0.86826367527046 0.146493478825573 -5.92697833535842 3.08559665836136e-09 1.32086715168727e-07 0
Paip2b 38.9670102311961 -0.545383106493296 0.232002430758064 -2.35076462221221 0.018734880878323 0.0964021692147569 0
Pak1 20.8814253939447 0.882356648173093 0.312030178517209 2.82779265892202 0.0046870152395998 0.0323514042048985 0
Pak1ip1 113.200021297346 -0.486872343035448 0.148417133319196 -3.28043219908005 0.00103648173718888 0.00938494585867748 0
Pak2 37.1511659111284 0.425979900955453 0.232105054127623 1.83528920796886 0.0664628492599578 0.250313200971621 0
Pak3 0.467530688296185 0.680241129728494 5.10040696196737 0.133369971220121 0.893900792715027 NA 0
Pak4 58.5552074487384 0.171819444314636 0.191279247451741 0.898264953483705 0.369044312094329 0.713558692688476 0
Pak6 1.01401608597586 0.680792789806835 1.88626063516295 0.360921909260976 0.718157824754685 NA 0
Pak7 0 NA NA NA NA NA 0
Pakap 3.47934262044764 1.00641360245331 0.935418172322071 1.07589699690675 0.281973325161819 NA 0
Palb2 7.20542456596285 -0.402974053647154 0.65698225412839 -0.613371291408434 0.539630864123026 0.832688139968481 0
Pald1 34.5006687847473 -0.267176919726016 0.279569499943251 -0.955672631600549 0.339237653753803 0.685998874900681 0
Palld 38.2267723280158 1.29592115439636 0.219585944948199 5.90165802598194 3.59866498606436e-09 1.49954583401553e-07 1
Palm 26.0876273532075 -0.405168668899674 0.282020519192442 -1.43666379332916 0.150813547568952 0.439756292527567 0
Palm2 0.695445935309715 0.265935843741302 2.69913753690593 0.0985262292510476 0.921514445351068 NA 0
