baseMean log2FoldChange lfcSE stat pvalue padj NeuroD1_motif
Mup8 0 NA NA NA NA NA 0
Mup9 0 NA NA NA NA NA 0
Murc 1.36108510079049 -0.0667004841168699 0.227379057599913 -0.305565628986058 0.759935393565427 NA 0
Mus81 7.00236413965673 0.244584985968868 0.329670131136755 0.698364392428976 0.484949338750398 NA 0
Musk 0 NA NA NA NA NA 0
Mustn1 0 NA NA NA NA NA 0
Mut 16.4752893903157 -0.159240336461952 0.285504515846875 -0.557288570716213 0.577330283314629 NA 0
Mutyh 11.4009468798441 -0.192852522621811 0.313957231869098 -0.609525797222233 0.542175978833986 NA 0
Mvb12a 51.4731874681421 -0.24607959960077 0.183078097631974 -1.34368051765605 0.179051719960541 NA 0
Mvb12b 2.38126923556532 0.139997724849582 0.272301338923626 0.632571425735308 0.52701355177516 NA 0
Mvd 69.206419900965 0.132413807683862 0.159305733836436 0.824016730079691 0.409930051972084 NA 0
Mvk 18.8794616185621 0.209407124241135 0.273877305120767 0.754497490472416 0.450550551691214 NA 0
Mvp 34.8917173706819 -0.22590803942361 0.228996043949369 -0.987400155255145 0.32344650829297 NA 0
Mx1 0 NA NA NA NA NA 0
Mx2 0 NA NA NA NA NA 0
Mxd1 1.15164850916624 -0.0156136848212756 0.214730601470241 -0.0736662559047175 0.941275949694698 NA 0
Mxd3 7.82802970061844 -0.136445113781952 0.32858792458773 -0.409130384368157 0.68244397933443 NA 0
Mxd4 2.41247107258433 0.0959536473453263 0.266015673610592 0.569160256686748 0.569247389105926 NA 0
Mxi1 6.14720861561805 -0.0981183258679139 0.329702612341896 -0.295688027857546 0.76746834096395 NA 0
Mxra7 7.29941615519414 0.114765200546433 0.329884897428312 0.343340372165026 0.73134241204006 NA 0
Mxra8 3.0275446125254 -0.0324448922771743 0.296619270495942 -0.110376876028392 0.912110491317803 NA 0
Myadm 101.186611180273 0.433733359970608 0.181955406090265 2.4178697196203 0.0156116652155723 0.0899794568419514 0
Myadml2 0 NA NA NA NA NA 0
Myb 3.98734732433481 -0.140564522481485 0.315325320414661 -0.454330535027708 0.649590941586751 NA 0
Mybbp1a 311.513621450397 -0.0503624761022001 0.0921288343511054 -0.546719115124599 0.584571719704945 0.749140269466441 0
Mybl1 1.00770541100591 -0.0148783447141694 0.204520787832395 -0.0712101138292634 0.943230532181564 NA 0
Mybl2 219.01917750793 -0.183921009199629 0.104961850806119 -1.75264081303685 0.0796636810540463 0.23882325581831 0
Mybpc1 0 NA NA NA NA NA 0
Mybpc2 0.863762312845594 -0.0122550244230911 0.17786414488507 -0.0621966049405613 0.950406266122396 NA 0
Mybpc3 0.317776448576704 0 0.0814698739956327 0 1 NA 0
Mybph 0 NA NA NA NA NA 0
Mybphl 0 NA NA NA NA NA 0
Myc 34.7740373131725 -0.942309615567147 0.231203232462485 -4.04562855706985 5.21829189021782e-05 NA 0
Mycbp 27.9707460349118 0.036565369106464 0.237468078459281 0.147830982537404 0.882476157444607 NA 0
Mycbp2 6.3539413941088 0.135434504549868 0.328314550610228 0.461173558453054 0.644674090551358 NA 0
Mycbpap 0 NA NA NA NA NA 0
Mycl 9.86921239797119 0.0193504416075295 0.327782540449389 0.0960922415404217 0.923447313147054 NA 0
Mycn 127.5607395221 -0.248607044639154 0.132134280937815 -1.88095944948372 0.0599774351836459 0.197792252916734 0
Mycs 0 NA NA NA NA NA 0
Myct1 0 NA NA NA NA NA 0
Myd88 8.64178195389207 0.032060615990437 0.326675141342357 0.0957840351232346 0.923692097180194 NA 0
Mydgf 56.2497599871166 0.151851053045606 0.179532051579822 0.84297334685577 0.399243350370965 NA 0
Myef2 91.0415827625088 -0.222296108483575 0.154169493744343 -1.44170651302113 0.149385185490958 0.337424071946091 0
Myeov2 342.391784703009 0.279181391662064 0.175866834513516 1.58219525329333 0.113605003657986 0.287695947830122 0
Myf5 0 NA NA NA NA NA 0
Myf6 0 NA NA NA NA NA 0
Myg1 51.6967938024407 -0.297317701930078 0.18829131655575 -1.57746533415266 0.114688492529025 NA 0
Myh1 0 NA NA NA NA NA 0
Myh10 45.8365940664361 0.366782070191648 0.219023677181387 1.70427458626623 0.0883298005038582 NA 0
Myh11 0.287886196320642 0 0.0814698739956327 0 1 NA 0
Myh13 1.03646767030765 0.041350582041095 0.200739026931668 0.230599084546316 0.817626278871903 NA 0
Myh14 4.59052573294501 0.124226264063525 0.323465168301148 0.366324377966182 0.714123040977421 NA 0
Myh15 0 NA NA NA NA NA 0
Myh2 0 NA NA NA NA NA 0
Myh3 0.701911708685536 0.0775180538814372 0.148673799426234 0.48928275329328 0.624641529504733 NA 0
Myh4 0 NA NA NA NA NA 0
Myh6 2.18400868776925 0.134193800324131 0.270047022900917 0.529712989558446 0.596310940434412 NA 0
Myh7 0.682769231302902 0 0.127519600349633 0 1 NA 0
Myh7b 0.495744051244072 0.0498562641457479 0.088320393224052 0.484132173561977 0.628292069147101 NA 0
Myh8 0 NA NA NA NA NA 0
Myh9 159.995390061825 0.565705158410229 0.131956577134032 4.29871348958023 1.71792375390143e-05 0.000637349712697429 0
Myl1 0 NA NA NA NA NA 0
Myl10 0 NA NA NA NA NA 0
Myl12a 305.752824467919 0.2542009771732 0.100751889084977 2.52323809488707 0.0116279641575545 0.0764033695720241 0
Myl12b 274.798164559279 -0.480734247766439 0.157726718679207 -3.04662678725845 0.00231424855997406 0.0260415980844908 0
Myl2 0 NA NA NA NA NA 0
Myl3 1.2365415345297 -0.0158929892681059 0.218774619294904 -0.0745503147566606 0.940572507129994 NA 0
Myl4 1.63306258497226 -0.0176278931273524 0.237664593018883 -0.0788733282288167 0.937133378123479 NA 0
Myl6 1276.64531687073 0.00104587008148817 0.155966030050161 0.00645597915076861 0.994848909693383 0.998666154544709 0
Myl6b 8.98683478400546 -0.0183877601413567 0.324526892332894 -0.0670508053779524 0.946541257326912 NA 0
Myl7 9.95129907684171 0.143307823714531 0.323320943469993 0.408002580722178 0.683271780230733 NA 0
Myl9 88.8558260377562 0.744842986998529 0.173333870674914 4.31618878464032 1.58746227683318e-05 0.000604049748415498 0
Mylip 1.15164850916624 -0.0156136848212756 0.214730601470241 -0.0736662559047175 0.941275949694698 NA 0
Mylk 0 NA NA NA NA NA 0
Mylk2 0 NA NA NA NA NA 0
Mylk3 0 NA NA NA NA NA 0
Mylk4 0 NA NA NA NA NA 0
Mylpf 115.082746164962 0.0653457401033821 0.166903324871283 0.378921233249101 0.704746356079571 0.83868772447641 0
Mynn 6.96587669898163 -0.0630567996140992 0.330042769953841 -0.191006773833968 0.848520286114377 NA 0
Myo10 39.3320245343432 -0.0877846668241861 0.219509265595354 -0.395356363903028 0.692579907927939 NA 0
Myo15 0 NA NA NA NA NA 0
Myo16 0 NA NA NA NA NA 0
Myo18a 12.9629374007367 0.315102714054959 0.312360235496747 1.02433112642484 0.305678900787281 NA 0
Myo18b 0 NA NA NA NA NA 0
Myo19 9.46856396517516 -0.0682989336312533 0.324441399304954 -0.209917351226934 0.833732179619597 NA 0
Myo1a 0.317776448576704 0 0.0814698739956327 0 1 NA 0
Myo1b 22.0786509448249 -0.325193792007757 0.273771464039591 -1.20109754015535 0.229713367118333 NA 0
Myo1c 41.6439178412799 0.256415729128184 0.211402877667567 1.22125551879714 0.221989289352959 NA 0
Myo1d 5.33030912284369 0.274426210768059 0.326128563681077 0.891204666784598 0.372819381252152 NA 0
Myo1e 12.6004274647829 0.170866133742061 0.313753723807845 0.567773398109272 0.570188845261592 NA 0
Myo1f 1.37360930493591 -0.157055663594892 0.215666906544646 -0.647725692401804 0.51716238373055 NA 0
Myo1g 1.2093014269103 -0.106662817033243 0.20252978836267 -0.460579045913015 0.645100647960073 NA 0
Myo1h 0 NA NA NA NA NA 0
Myo3a 0 NA NA NA NA NA 0
Myo3b 0 NA NA NA NA NA 0
Myo5a 10.792197399966 0.101510090336512 0.322000393983005 0.330675797200112 0.740889385813471 NA 0
Myo5b 0.511247689212192 0.0419883264168346 0.081529385476884 0.444468324871491 0.656704024744572 NA 0
Myo5c 2.10612463649394 0.0284629070321573 0.268459436308381 0.0972356805044845 0.922539233339678 NA 0
Myo6 1.15164850916624 -0.0156136848212756 0.214730601470241 -0.0736662559047175 0.941275949694698 NA 0
Myo7a 2.7336970461102 0.12594066658319 0.29086124090525 0.436422508471451 0.6625302111022 NA 0
Myo7b 0 NA NA NA NA NA 0
Myo9a 3.68997920037261 0.066405233946597 0.310558089758399 0.230366726903434 0.817806813970175 NA 0
Myo9b 17.2792777840761 0.114450483424069 0.289217505184145 0.407025640171364 0.683989156539328 NA 0
Myoc 0 NA NA NA NA NA 0
Myocd 0 NA NA NA NA NA 0
Myod1 0 NA NA NA NA NA 0
Myof 7.64461676805282 -0.0608984940284277 0.329539573080583 -0.184803836556442 0.853382898557475 NA 0
Myog 0 NA NA NA NA NA 0
Myom1 0 NA NA NA NA NA 0
Myom2 0.741068104179214 0.0744785673702347 0.121699423731759 0.670273475431307 0.502683472610423 NA 0
Myom3 0 NA NA NA NA NA 0
Myot 0 NA NA NA NA NA 0
Myoz1 0 NA NA NA NA NA 0
Myoz2 0 NA NA NA NA NA 0
Myoz3 0 NA NA NA NA NA 0
Mypn 0.828060919030372 -0.0121397863548745 0.175695005209918 -0.0615715349263782 0.95090404575697 NA 0
Mypop 3.82356992660901 -0.0426983072548418 0.314689730543877 -0.135802255883318 0.891977607648142 NA 0
Myrf 36.4492287973218 -0.0199203613765676 0.221412254306772 -0.0879669091490226 0.929902976827482 NA 0
Myrfl 0 NA NA NA NA NA 0
Myrip 0 NA NA NA NA NA 0
Mysm1 4.98357962394411 0.0481350470026246 0.325001418021497 0.15363119356676 0.877900540008905 NA 0
Myt1 0 NA NA NA NA NA 0
Myt1l 0 NA NA NA NA NA 0
Myzap 1.04251514297175 0.134130442728272 0.196768723453733 0.614091444420973 0.539154901539668 NA 0
Mzb1 0 NA NA NA NA NA 0
Mzf1 0.359644630518525 -0.0169060033296889 0.0814698739956327 -0.207512329411424 0.835609764755492 NA 0
Mzt1 31.7617258735637 -0.0719797708829255 0.229091452303361 -0.318549191574004 0.750068386865197 NA 0
Mzt2 25.0241139442724 -0.338220825267405 0.249330237764582 -1.35369179699498 0.175834726282433 NA 0
N4bp1 32.4836609622027 -0.237010363849276 0.231906030621637 -1.02231742496843 0.306630688669193 NA 0
N4bp2 13.5831615267674 0.139236145302329 0.313381508168201 0.463032009692334 0.643341423126333 NA 0
N4bp2l1 0 NA NA NA NA NA 0
N4bp2l2 9.15789949381154 -0.106474603787654 0.324326490704359 -0.327595733115332 0.743217348548512 NA 0
N4bp3 26.5059975639399 -0.333844924910768 0.244658872942851 -1.36193647898863 0.173217932540282 NA 0
N6amt1 15.3064868387762 0.0449044326635996 0.293227348847237 0.146520708333041 0.883510343445014 NA 0
N6amt2 108.015910362491 -0.102505106708389 0.151599852694793 -0.678040743107035 0.497745860558029 0.683306990812318 0
Naa10 127.681719399432 -0.314083722328114 0.134627442196531 -2.33250657692349 0.0196740573301659 0.104166641848212 0
Naa11 1.32548185958262 -0.0165469779492111 0.225507937889343 -0.0762583172375784 0.939213587262721 NA 0
Naa15 55.421361838385 -0.129353556694736 0.186114653136278 -0.693191858127274 0.488189157007032 NA 0
Naa16 14.4406379494528 -0.139520569265256 0.297243457650272 -0.469315244548566 0.638844320237709 NA 0
Naa20 83.0437663823927 -0.0583316753760553 0.178815509054348 -0.331479965824017 0.740281971377009 NA 0
Naa25 54.3248374989567 -0.0781872213546261 0.187180110708566 -0.416035758779571 0.677383837001848 NA 0
Naa30 9.81780053795072 -0.101499912057402 0.324013967866882 -0.313783799187114 0.753685249775533 NA 0
Naa35 35.0105767472834 -0.158369763766772 0.220927621038811 -0.716413648046095 0.473735970092323 NA 0
Naa38 143.896581395632 -0.0881724662686824 0.131997414265638 -0.670687244006981 0.502419790695599 0.687814547409842 0
Naa40 25.1900457461582 -0.0288372212818065 0.249516121959444 -0.115403137859515 0.908125591929214 NA 0
Naa50 78.7086599413079 -0.00603812670235707 0.162056100645389 -0.0338584414110004 0.972990033121462 NA 0
Naa60 17.3515487247262 -0.0118956274637172 0.288710908463077 -0.0343233322891551 0.972619319352914 NA 0
Naaa 2.01109888346986 0.0291077767443726 0.261547675612251 0.112151692231499 0.910703131446792 NA 0
Naalad2 0.143943098160321 0 0.0814698739956327 0 1 NA 0
Naaladl1 0.821854797880258 0.0402249815120979 0.173423724917919 0.309788944808385 0.756721459097646 NA 0
Nab1 5.76861620754353 0.0400566644353633 0.328142678863182 0.139305492739107 0.889208749626727 NA 0
Nab2 5.2835295679784 -0.248758765101814 0.323813852297757 -0.867564125328871 0.385632992786088 NA 0
Nabp1 20.8119216746934 0.209040713185299 0.265249227923062 0.779384736890168 0.435753112117098 NA 0
Nabp2 94.4040267682798 -0.534676538987648 0.226847793494786 -2.35920866259151 0.0183139547711274 0.100099095949371 0
Naca 1468.15725571745 -0.0123764066152604 0.134857909872631 -0.0922290639338704 0.926516046769673 0.959411788368578 0
Nacad 0.143943098160321 0 0.0814698739956327 0 1 NA 0
Nacc1 195.374328827035 -0.159337803320729 0.118219440106292 -1.34690060158462 0.178012247768877 0.372070669984526 0
Nacc2 1.36359187955278 -0.0155401385875976 0.228085613227939 -0.0670752175223079 0.94652182300543 NA 0
Nadk 68.3098523072926 -0.00636575927411612 0.169535167188326 -0.0360187277631299 0.971267426047141 NA 0
Nadk2 19.5488386451781 -0.049147553775545 0.274414618601298 -0.177858303054319 0.858834257999138 NA 0
Nadsyn1 1.00770541100591 -0.0148783447141694 0.204520787832395 -0.0712101138292634 0.943230532181564 NA 0
Nae1 84.523144581905 0.114792681185089 0.151698802580857 0.747682031469234 0.454651971891431 NA 0
Naf1 46.426869489156 -0.28908432504478 0.20236568990751 -1.42986844964297 0.152754778774596 NA 0
Naga 3.843263265811 0.128451336837596 0.3161357259673 0.36733017289674 0.713372750098881 NA 0
Nagk 7.16879662402553 0.108000755255655 0.329692227820877 0.310465859332903 0.756206717956354 NA 0
Naglu 0.696239637399153 0.0497861287183304 0.118335029547543 0.381338042406555 0.702952428654553 NA 0
Nagpa 6.06399151093462 -0.0528142028805405 0.329321004737798 -0.16007097102396 0.872825168052747 NA 0
Nags 0 NA NA NA NA NA 0
Naif1 1.6952480389151 0.0348420469429583 0.247537750540526 0.145975653526658 0.883940608197125 NA 0
Naip1 0 NA NA NA NA NA 0
Naip2 0 NA NA NA NA NA 0
Naip5 0 NA NA NA NA NA 0
Naip6 0 NA NA NA NA NA 0
Naip7 0 NA NA NA NA NA 0
Nalcn 0 NA NA NA NA NA 0
Nampt 68.4307767249319 -0.220484937877149 0.183346411275055 -1.20297247090837 0.228986973791035 NA 0
Nanog 79.1684945231262 0.0855305104642429 0.14405676047065 0.579539977750364 0.562224879727868 NA 0
Nanos1 0.820488206490476 0.0934288946094986 0.173711170574736 0.570757496765998 0.568164037901051 NA 0
Nanos2 0 NA NA NA NA NA 0
Nanos3 2.43889509943344 0.138592147909884 0.280466182625521 0.386713705281859 0.698968168740716 NA 0
Nanp 21.3013827135401 0.0268284922976542 0.260158216705667 0.0901310904871797 0.928183043122086 NA 0
Nans 79.2807284724214 0.00346912410465166 0.153196995180331 0.0204823510771947 0.983658590924137 NA 0
Nap1l1 1225.34366024404 -0.570455249270175 0.161988150110698 -3.52104029666374 0.000429857287300808 0.00797385267942998 0
Nap1l2 1.49942669527634 -0.0170584757828375 0.232475747790364 -0.0776352622529861 0.938118191798252 NA 0
Nap1l3 0.419658672662717 0 0.0814698739956327 0 1 NA 0
Nap1l4 89.3864815762307 -0.12194109219964 0.149409392995208 -0.81547627163967 0.414799741462978 0.611382592887234 0
Nap1l5 0.624433872332107 0.0248517746983524 0.122913613181074 0.139562202747804 0.889005906111121 NA 0
Napa 41.770764312651 -0.000111945104490994 0.202538254578273 -0.00144758498762644 0.998844994691309 NA 0
Napb 1.05860980824575 -0.0150295200922382 0.207568703729583 -0.0718368029963894 0.942731783911317 NA 0
Napepld 4.3402063224603 -0.0878268688841614 0.321046551063561 -0.266513080078651 0.789844087133913 NA 0
Napg 8.08538487043331 0.00742635658724283 0.328520655518912 0.0260706871298574 0.979200957394318 NA 0
Naprt 5.93577694317878 -0.13696483987512 0.32954082441396 -0.409387024507596 0.682255660365295 NA 0
Napsa 0.562800116335246 -0.0608968983486077 0.0942676947651572 -0.578901695969178 0.562655505784848 NA 0
Narf 5.186218338636 0.134022098763121 0.326259337009435 0.42738387282877 0.669099751883778 NA 0
Narfl 14.0576031521497 0.00937363778437579 0.300600042704792 0.0275372140406267 0.978031258580565 NA 0
Nars 159.135092448832 -0.0353350686574499 0.118271959954125 -0.298061888849517 0.765655928514329 0.872683101317407 0
Nars2 4.66039337719827 0.0328281876408354 0.324441562260108 0.0882946282238428 0.929642508338856 NA 0
Nasp 385.044947359603 -0.269237866467419 0.125671398654769 -2.14244066392874 0.0321580386260389 0.134429660059272 0
Nat1 0 NA NA NA NA NA 0
Nat10 54.3553634260106 -0.120191440506766 0.184488221424912 -0.650568747743575 0.51532490992912 NA 0
Nat14 0.363727236186136 0.0128425884999855 0.0814698739956327 0.157636042258687 0.874743601019917 NA 0
Nat2 0.953267290682678 0.0360229857602075 0.194579047000957 0.191639857916955 0.84802431902547 NA 0
Nat3 0 NA NA NA NA NA 0
Nat6 4.14949119324302 -0.0981455819849736 0.316615780065292 -0.321099505735962 0.748134984857599 NA 0
Nat8 0 NA NA NA NA NA 0
Nat8l 1.00770541100591 -0.0148783447141694 0.204520787832395 -0.0712101138292634 0.943230532181564 NA 0
Nat9 5.88838533131763 -0.179237970536037 0.329447497650516 -0.530330648421878 0.595882700610133 NA 0
Natd1 9.5967913118198 0.271032629702305 0.324294900684703 0.847199692414771 0.396883824946701 NA 0
Nav1 14.8127003727041 -0.107402669700018 0.311846623373158 -0.342575850255867 0.731917572565179 NA 0
Nav2 20.235679377642 -0.304040680454642 0.282799926993757 -1.08859721240383 0.276331546608591 NA 0
Nav3 0 NA NA NA NA NA 0
Nbas 6.16776200273786 0.0829945343898163 0.328503485501436 0.271935373567246 0.785671711592667 NA 0
Nbea 1.33427750378847 0.0438925285263372 0.221240985661456 0.264321282349126 0.791532362322668 NA 0
Nbeal1 2.09471226631842 0.0846750725651559 0.260739753345407 0.357492828430535 0.720722894064214 NA 0
Nbeal2 3.38338320405246 0.120803685108422 0.305154960480092 0.417028621366483 0.676657472938766 NA 0
Nbl1 7.41021999822989 0.0882035519316409 0.317410955698664 0.515278466263262 0.606358444293669 NA 0
Nbn 18.7931681642314 -0.055956390123876 0.277002268557474 -0.202391935595402 0.83961033241443 NA 0
Nbr1 34.7191952104254 -0.0306750738429853 0.224549572284365 -0.133277931163564 0.893973580262449 NA 0
Ncald 0.143943098160321 0 0.0814698739956327 0 1 NA 0
Ncam1 1.01401608597586 0.0994836359050778 0.195311310010618 0.629410282290165 0.529080488110507 NA 0
Ncam2 0 NA NA NA NA NA 0
Ncan 2.58090115987028 -0.0254927200888051 0.282077170566547 -0.0928342103451612 0.926035272430267 NA 0
Ncapd2 93.5840583405158 0.0258066434421591 0.145236407006882 0.178038014381733 0.858693121472011 0.924439505735706 0
Ncapd3 19.3097816876549 -0.022011591701528 0.277129079849034 -0.0770857724702666 0.938555311244412 NA 0
Ncapg 36.111216642202 -0.0470101047012645 0.213075374330764 -0.22263972679409 0.823815914856613 NA 0
Ncapg2 11.5367725378406 -0.00620763231722883 0.318127753882693 -0.0151311190038916 0.987927574426055 NA 0
Ncaph 41.5913310459577 0.0535108683713046 0.204536430004706 0.262867135243446 0.792652987987901 NA 0
Ncaph2 61.6867336198324 0.0281910727000325 0.168835296306182 0.163460202552027 0.87015610542096 NA 0
Ncbp1 77.5706173537889 -0.135954231298106 0.159763278637786 -0.850063296608032 0.395289896191314 NA 0
Ncbp2 58.8674915639467 -0.222922947578635 0.176675570466329 -1.26170876417757 0.207053602094505 NA 0
Nccrp1 2.29713937801685 -0.129455843246203 0.273551726864751 -0.447085272502613 0.654813492209639 NA 0
Ncdn 24.3564878079298 0.0967794583766955 0.263968120165986 0.3862663194856 0.699299441696931 NA 0
Nceh1 4.36518517132713 0.139160235461627 0.319989997043975 0.434725775229519 0.663761486958863 NA 0
Ncf1 0 NA NA NA NA NA 0
Ncf2 1.21092366887538 0.0376079883127999 0.21840032163704 0.165533871513995 0.868523791944631 NA 0
Ncf4 0 NA NA NA NA NA 0
Nck1 15.1262402761264 0.0422242345127889 0.294051912497412 0.134823498780226 0.892751426129111 NA 0
Nck2 6.5876891835541 0.0973677406443538 0.330044859759575 0.294027759182362 0.768736691664624 NA 0
Nckap1 71.3850372284762 0.0523358408407676 0.167393201752732 0.315388865179625 0.752466420067076 NA 0
Nckap1l 1.82004177515302 0.0863022032763673 0.254906208302813 0.341548386638577 0.732690785053637 NA 0
Nckap5 0 NA NA NA NA NA 0
Nckap5l 9.32780092099639 0.0440877461284513 0.326285650151153 0.149675253545208 0.881020833023799 NA 0
Nckipsd 5.09701386419445 0.0852803833870903 0.326347655600353 0.266920339843403 0.789530495702834 NA 0
Ncl 661.197405173705 -0.105514513905959 0.12539463360417 -0.841017345774971 0.400338217095951 0.600102943606455 0
Ncln 38.1096505015511 -0.0477483482002948 0.223150641636401 -0.210591241916891 0.833206246996614 NA 0
Ncmap 0.0495847813250606 0 0.0814698739956327 0 1 NA 0
Ncoa1 3.24932811630316 0.172500923184836 0.302695735084709 0.605922060767836 0.544566509387821 NA 0
Ncoa2 8.38422729512893 0.102633612554915 0.329108605190072 0.342396124467278 0.73205280467215 NA 0
Ncoa3 33.8709281821147 -0.0708438700378877 0.225541233197726 -0.3149727832629 0.752782318681273 NA 0
Ncoa4 66.9868200802432 0.181144702552262 0.182529584853588 0.999691570752718 0.317459792578106 NA 0
Ncoa5 27.3742329207603 -0.0652466462080168 0.246408666321795 -0.261508543389101 0.793700362016329 NA 0
Ncoa6 12.0151797358733 0.0812535402849731 0.315794687167494 0.271261953551918 0.786189566417432 NA 0
Ncoa7 1.75712616630612 0.0362389368943685 0.247950315267054 0.154080616956261 0.877546171192934 NA 0
Ncor1 31.8627723388343 -0.0790929999080015 0.239171602350965 -0.327062776662023 0.743620404800763 NA 0
Ncor2 31.8422470026545 -0.0448699002506082 0.241931247370268 -0.178083738840094 0.858657212429009 NA 0
Ncr1 0 NA NA NA NA NA 0
Ncs1 6.32327759392783 0.107215103155494 0.327041902747192 0.416518118229454 0.677030912210931 NA 0
Ncstn 42.8412608219261 -0.0427023533960633 0.214321405802012 -0.195006937541394 0.845387516514656 NA 0
Nctc1 0 NA NA NA NA NA 0
Ndc1 32.3482470434994 -0.287066633838954 0.244190396705101 -1.18121037075938 0.237519162428619 NA 0
Ndc80 39.4859382850924 -0.0223428782054021 0.202075851233588 -0.116753564259801 0.907055342347466 NA 0
Nde1 64.4221275117891 -0.219445441011925 0.17269883874103 -1.27044223093328 0.203927148328481 NA 0
Ndel1 15.05745758888 -0.0934472276753987 0.29662412112506 -0.315574541672402 0.752325463731349 NA 0
Ndfip1 65.6431657864189 -0.171362995749427 0.167019034451346 -1.02695043660985 0.304443802995231 NA 0
Ndfip2 16.4259870590359 0.320725104278579 0.291605056798512 1.09442802194265 0.273767299604367 NA 0
Ndn 8.18382415243026 0.105778241051635 0.329730824979733 0.361209971777405 0.717942488266686 NA 0
Ndnf 0 NA NA NA NA NA 0
Ndnl2 14.8101534851811 0.0830115227892403 0.297612300616107 0.276840333481887 0.781902709407939 NA 0
Ndor1 6.39778149150328 -0.0558076404873538 0.32997458995923 -0.168830714020504 0.865929798803283 NA 0
Ndp 0 NA NA NA NA NA 0
Ndrg1 5.51190823020494 -0.0472183723623894 0.325407349995467 -0.142918985088896 0.886354164560374 NA 0
Ndrg2 11.0458470713242 -0.385693162980007 0.316774448818112 -1.18820466702782 0.23475278544665 NA 0
Ndrg3 15.0778277268493 0.0124278048577791 0.296465355395928 0.0425851718607261 0.966032215908333 NA 0
Ndrg4 6.85264674466146 0.216977328007404 0.330008318449318 0.662561602779622 0.507611368727121 NA 0
Ndst1 5.70269172550605 0.0904785869356304 0.327302260238193 0.306483779146119 0.759236328370969 NA 0
Ndst2 1.9945158553971 0.0340328294676414 0.259845229529629 0.152612151130026 0.878704142039375 NA 0
Ndst3 0 NA NA NA NA NA 0
Ndst4 0 NA NA NA NA NA 0
Ndufa1 188.301647460676 -0.367355660006581 0.217347198540101 -1.68452406644757 0.0920804323902213 0.254464360646347 0
Ndufa10 192.387834595931 -0.218325549408358 0.110162394292448 -1.9816480820302 0.0475186417394634 0.169107108732287 0
Ndufa11 46.7210375328298 0.0189946007265337 0.198776998034064 0.0881547834710274 0.929753654905 NA 0
Ndufa12 265.685430024535 -0.345511884106747 0.218618925621834 -1.57781599622237 0.114607887856782 0.28974123608086 0
Ndufa13 89.8227356997214 -0.219504022187761 0.157555002080397 -1.39341542596879 0.163494203622135 0.35681675093087 0
Ndufa2 174.64784974396 0.135653072649438 0.155495866906331 0.869431344413357 0.384611245019765 0.586128593129753 0
Ndufa3 322.049337747771 0.0353625977573223 0.12205577092927 0.287229311862193 0.773936743855488 0.876885322599403 0
Ndufa4 763.201788600771 0.145794811357063 0.169222502332518 0.859922938260548 0.389831523154322 0.589906695469686 0
Ndufa4l2 1.3139224439537 0.0336842639348524 0.208301362277764 0.162560043976698 0.870864848724665 NA 0
Ndufa5 116.280498524317 -0.549565148538003 0.188745670993269 -2.90639126904271 0.00365623944063404 0.0363398284847655 0
Ndufa6 201.044115803893 -0.120381620293462 0.138239675278047 -0.872310499523559 0.383039011285076 0.586128593129753 0
Ndufa7 819.927328209892 0.0634568461527369 0.155130570309526 0.407739125856503 0.683465209399778 0.823933688667157 0
Ndufa8 138.620037972028 -0.164622209318899 0.163459075222604 -1.00819296645495 0.313361833835503 0.530140075306602 0
Ndufa9 124.539423463848 -0.201294179083868 0.12952128078744 -1.55482085056926 0.119988741870478 0.299769853427254 0
Ndufab1 96.2058849860592 -0.152273274455381 0.148444569396404 -1.02675699417014 0.304534904504385 0.521256976106699 0
Ndufaf1 22.1878594913569 -0.193451115749332 0.257878621272829 -0.749913761631418 0.453306645635126 NA 0
Ndufaf2 59.8317181453441 -0.335962133561345 0.210343957206511 -1.59321710418372 0.111111495451375 NA 0
Ndufaf3 15.3140906156503 0.0684489815877054 0.2978009931221 0.235995405089174 0.813436235696793 NA 0
Ndufaf4 12.3443592476374 -0.0600832310965457 0.308984071535381 -0.197912990273029 0.843113140441777 NA 0
Ndufaf5 6.87275157677404 -0.10646464719659 0.329983091334939 -0.317647602434197 0.750752261240564 NA 0
Ndufaf6 21.0956920603861 -0.00777656010971087 0.268734269500917 -0.037602363368475 0.970004723560626 NA 0
Ndufaf7 15.8037741785448 -0.271586868477604 0.289680078188531 -0.929956739214313 0.352393483692795 NA 0
Ndufb10 217.630198345953 -0.361137539981089 0.206927463914759 -1.74011567457771 0.0818387084548294 0.242412461770393 0
Ndufb11 113.246529021646 0.0159765093317815 0.148788955801094 0.104041434082893 0.917136467330941 0.953770509824188 0
Ndufb2 105.77671221854 -0.13759375599753 0.182484705942509 -0.755803767927888 0.449766857317857 0.646131671112971 0
Ndufb3 201.42785417871 -0.393851402407141 0.21029193024075 -1.8662385971874 0.0620079912421104 0.201797936410728 0
Ndufb4 375.556129157558 -0.233979874276075 0.255283378277952 -0.905989359798612 0.364941484272783 0.578063063818838 0
Ndufb5 122.278198137702 -0.325321907152296 0.13966389053379 -2.32797787035843 0.019913278775828 0.104421574923423 0
Ndufb6 219.067930706188 0.0763001119045135 0.146816993114359 0.516575108857623 0.60545279516675 0.765325339035313 0
Ndufb7 479.534004754573 -0.0224877646295757 0.136510545871586 -0.165749261757718 0.868354276922149 0.928413362357686 0
